emp_no,first_name,last_name,from_date,to_date
12411,Shao,Ibel,1986-08-17,1991-08-17
12413,Hugh,Gadepally,1994-03-04,1999-03-04
12413,Hugh,Gadepally,1999-03-04,9999-01-01
12415,Uri,Sluis,1994-10-17,1998-10-10
12417,Dannz,Spelt,1998-02-02,9999-01-01
12422,Berhard,Demos,2001-06-07,9999-01-01
12422,Berhard,Demos,1993-06-07,2001-06-07
12451,Pramod,Marzano,1986-11-26,1991-11-26
12451,Pramod,Marzano,1991-11-26,1995-03-18
12454,Kerryn,Farris,1998-12-18,9999-01-01
12464,Shai,Milicic,1998-06-01,9999-01-01
12475,Filipe,Roison,1987-04-26,1996-04-25
12475,Filipe,Roison,1996-04-25,9999-01-01
12478,Yahiko,Hopewell,1997-07-05,1998-12-11
12478,Yahiko,Hopewell,1991-07-06,1997-07-05
12487,Mona,Reghbati,1998-12-07,9999-01-01
12489,Arnould,Munck,1986-04-11,9999-01-01
12490,Jackson,Muchinsky,1994-05-09,2000-05-08
12490,Jackson,Muchinsky,2000-05-08,9999-01-01
12493,Filipp,Menhardt,1988-08-08,1988-12-04
12497,Stein,Penz,1997-09-25,9999-01-01
12497,Stein,Penz,1989-09-25,1997-09-25
12501,Morrie,Matheson,1986-06-05,9999-01-01
12504,Adly,Rosaz,1997-08-14,9999-01-01
12514,Tomofumi,Melter,1999-11-13,9999-01-01
12528,Conor,Cincotta,1997-09-24,9999-01-01
12528,Conor,Cincotta,1988-09-24,1997-09-24
12534,Yongmao,Gerlach,1985-08-14,9999-01-01
12541,Shih,Nanard,1996-08-31,9999-01-01
12541,Shih,Nanard,1988-08-31,1996-08-31
12542,Kazuhide,Bouloucos,1993-09-11,9999-01-01
12542,Kazuhide,Bouloucos,1987-09-12,1993-09-11
12551,Jeane,Tzvieli,1987-12-04,1993-12-03
12551,Jeane,Tzvieli,1993-12-03,9999-01-01
12553,Aral,Vesna,1987-02-28,9999-01-01
12557,Stafford,Kopetz,1988-03-20,9999-01-01
12589,Anoosh,Chleq,1988-09-08,1997-09-08
12589,Anoosh,Chleq,1997-09-08,9999-01-01
12596,Breannda,Roisin,1996-09-29,9999-01-01
12601,Ghassan,Simkin,1992-07-09,1997-07-09
12601,Ghassan,Simkin,1997-07-09,2002-07-09
12601,Ghassan,Simkin,2002-07-09,9999-01-01
12608,Nectarios,Mondadori,2000-02-22,9999-01-01
12608,Nectarios,Mondadori,1991-02-22,2000-02-22
12635,Xinyu,Restivo,1995-02-03,2000-02-03
12635,Xinyu,Restivo,2000-02-03,9999-01-01
12637,Poorav,Karner,1995-11-02,1999-01-08
12637,Poorav,Karner,1990-11-02,1995-11-02
12638,Yuqun,Seiwald,1999-04-29,9999-01-01
12642,Suebskul,Gips,2001-10-28,9999-01-01
12642,Suebskul,Gips,1996-10-28,2001-10-28
12651,Pragnesh,Bael,1988-01-27,9999-01-01
12662,Leucio,Alvarado,1985-08-27,1994-08-27
12662,Leucio,Alvarado,1994-08-27,9999-01-01
12663,Nobuyoshi,Stellhorn,1986-09-29,9999-01-01
12664,Zhonghua,Parveen,1999-08-04,9999-01-01
12678,Carrsten,Borovoy,1999-06-26,2000-04-22
12689,Luerbio,Boudaillier,1992-11-23,2001-11-23
12689,Luerbio,Boudaillier,2001-11-23,9999-01-01
12691,Oddvar,Gils,1992-08-25,1998-08-25
12691,Oddvar,Gils,1998-08-25,9999-01-01
12694,Kazuhira,Luders,1995-12-01,1998-05-30
12697,Uri,Brizzi,1994-07-11,9999-01-01
12697,Uri,Brizzi,1986-07-11,1994-07-11
12709,Ronghao,Botman,1995-02-26,2001-02-25
12709,Ronghao,Botman,2001-02-25,9999-01-01
12717,Tzu,Jiafu,1999-10-20,9999-01-01
12722,Elliott,Cheshire,1985-03-29,9999-01-01
12726,Fumitake,Panwar,1994-05-19,9999-01-01
12729,Nahla,Rahier,1992-10-15,1997-10-15
12729,Nahla,Rahier,1997-10-15,9999-01-01
12730,Barry,Perl,1993-07-24,1998-03-24
12731,Yongmao,Waymire,1988-04-05,9999-01-01
12732,Mara,Takanami,1988-04-06,9999-01-01
12734,Gil,Frijda,1986-03-03,9999-01-01
12755,Rildo,Rodite,1994-03-18,9999-01-01
12755,Rildo,Rodite,1987-03-18,1994-03-18
12759,LiMin,Kuszyk,1987-05-31,1996-01-02
12773,Jenwei,Lovengreen,1985-03-05,1994-03-05
12773,Jenwei,Lovengreen,1994-03-05,9999-01-01
12775,Mariangiola,Berendt,1991-02-24,1999-02-24
12775,Mariangiola,Berendt,1999-02-24,2002-04-05
12790,Gunilla,Perl,2000-08-07,9999-01-01
12790,Gunilla,Perl,1995-08-08,2000-08-07
12795,Masoud,Fordan,1997-06-23,9999-01-01
12795,Masoud,Fordan,1988-06-23,1997-06-23
12798,Lillian,Beeson,1996-12-26,9999-01-01
12798,Lillian,Beeson,1987-12-27,1996-12-26
12803,Gad,Boissier,1990-03-16,9999-01-01
12803,Gad,Boissier,1985-03-16,1990-03-16
12815,Sushant,Junot,1993-02-27,9999-01-01
12815,Sushant,Junot,1985-02-27,1993-02-27
12816,Freyja,Ramras,1985-04-18,1992-04-18
12816,Freyja,Ramras,1992-04-18,1999-09-08
12819,Mountaz,Gubsky,1989-09-09,1996-09-09
12819,Mountaz,Gubsky,1996-09-09,9999-01-01
12846,Krisda,Cyne,2000-10-15,2001-01-15
12846,Krisda,Cyne,1994-10-16,2000-10-15
12848,Kazuhide,Smeets,1997-05-11,9999-01-01
12853,Mang,Brobst,1993-01-04,1996-10-03
12853,Mang,Brobst,1987-01-05,1993-01-04
12863,Leif,Matheson,1985-09-06,1990-09-06
12863,Leif,Matheson,1990-09-06,9999-01-01
12872,Marl,Schmittgen,1993-09-09,9999-01-01
12872,Marl,Schmittgen,1986-09-09,1993-09-09
12876,Apostol,Goodrum,1999-09-01,2000-12-24
12879,Baruch,Eugenio,1990-06-11,1995-06-11
12879,Baruch,Eugenio,1995-06-11,9999-01-01
12888,Martien,Erni,1992-05-06,1995-04-07
12888,Martien,Erni,1986-05-07,1992-05-06
12890,Neven,Casley,1985-10-31,9999-01-01
12893,Licheng,Crouzet,1995-03-18,9999-01-01
12893,Licheng,Crouzet,1987-03-18,1995-03-18
12895,Roddy,Serot,1993-08-15,9999-01-01
12905,Munehiro,Gecsei,1987-07-19,1993-07-18
12905,Munehiro,Gecsei,1993-07-18,9999-01-01
12922,Jacqueline,Porenta,1985-11-20,1993-09-16
12926,Heekeun,Luby,1992-12-24,9999-01-01
12926,Heekeun,Luby,1985-12-24,1992-12-24
12937,Arup,Cincotta,1991-10-27,1992-12-14
12940,Odinaldo,Farrar,1987-12-12,1992-12-11
12940,Odinaldo,Farrar,1992-12-11,9999-01-01
12941,Tommaso,Perelgut,1986-11-06,1995-11-06
12941,Tommaso,Perelgut,1995-11-06,9999-01-01
12949,Geoff,Asrin,1987-02-12,1992-02-12
12949,Geoff,Asrin,1992-02-12,9999-01-01
12951,Mohammad,Keirsey,1987-09-17,1994-07-27
12972,Juyoung,Azevdeo,1988-04-03,1990-08-07
12974,Gift,Frolund,1994-10-24,1994-11-03
12974,Gift,Frolund,1986-10-24,1994-10-24
12977,Byong,Markovitch,1987-08-24,1992-08-23
12977,Byong,Markovitch,1992-08-23,9999-01-01
12983,Elliott,Hambrick,1999-06-28,9999-01-01
13012,Florina,Harbusch,1987-12-24,2002-05-24
13030,Yahiko,Kroll,1999-11-25,9999-01-01
13030,Yahiko,Kroll,1993-11-25,1999-11-25
13046,Vivian,Stafford,1987-04-19,9999-01-01
13047,Atilio,Chelton,1992-02-26,1997-02-25
13047,Atilio,Chelton,1997-02-25,9999-01-01
13049,Fan,Naudin,1985-10-06,1986-01-08
13062,Xinglin,Baak,1993-01-08,2000-05-31
13075,Rosella,Morrin,1991-08-17,9999-01-01
13075,Rosella,Morrin,1986-08-17,1991-08-17
13076,Deniz,Skafidas,1995-01-28,9999-01-01
13096,Ibibia,Armand,1994-04-22,2001-04-22
13096,Ibibia,Armand,2001-04-22,9999-01-01
13103,Srinidhi,Ellozy,1988-06-19,9999-01-01
13113,Kwun,Landherr,1993-01-16,1996-10-07
13124,Quingbo,Garnick,1985-03-17,9999-01-01
13133,Guther,Senzako,1991-09-03,9999-01-01
13133,Guther,Senzako,1985-09-03,1991-09-03
13134,Lorien,Chepyzhov,1987-10-23,1993-10-22
13134,Lorien,Chepyzhov,1993-10-22,9999-01-01
13144,Persi,Nollmann,1997-06-19,9999-01-01
13144,Persi,Nollmann,1989-06-19,1997-06-19
13146,Haldon,Erie,1985-05-25,9999-01-01
13147,Shichao,Ginesta,1998-06-29,9999-01-01
13147,Shichao,Ginesta,1993-06-29,1998-06-29
13156,Akeel,Millington,1992-08-18,2000-08-18
13156,Akeel,Millington,2000-08-18,9999-01-01
13165,Lucian,Benner,1988-03-16,1995-03-17
13165,Lucian,Benner,1995-03-17,9999-01-01
13168,Munir,Stentiford,1987-09-11,1992-09-10
13168,Munir,Stentiford,1992-09-10,9999-01-01
13170,Cheong,Bernardeschi,1998-01-09,9999-01-01
13170,Cheong,Bernardeschi,1993-01-09,1998-01-09
13171,Anoosh,Birnbaum,1987-08-31,1995-08-31
13171,Anoosh,Birnbaum,1995-08-31,9999-01-01
13173,Arve,Horswill,1996-09-23,9999-01-01
13173,Arve,Horswill,1987-09-24,1996-09-23
13179,Moty,Janocha,1999-02-19,9999-01-01
13182,Kokou,Rodite,1999-03-03,9999-01-01
13186,Kyoichi,Barbanera,1995-04-29,9999-01-01
13186,Kyoichi,Barbanera,1986-04-29,1995-04-29
13192,Rosita,Flowers,1993-02-01,9999-01-01
13202,Aram,Scharstein,1992-03-28,9999-01-01
13202,Aram,Scharstein,1986-03-29,1992-03-28
13210,Jianhua,Klassen,2002-07-27,9999-01-01
13210,Jianhua,Klassen,1997-07-27,2002-07-27
13213,Hein,Billawala,1993-08-30,9999-01-01
13213,Hein,Billawala,1988-08-30,1993-08-30
13221,Premsyl,Famili,1993-02-26,1998-10-21
13221,Premsyl,Famili,1987-02-27,1993-02-26
13232,Mitchel,Fujisaki,1986-06-02,9999-01-01
13233,Alselm,Chvatal,1987-03-31,1995-03-31
13233,Alselm,Chvatal,1995-03-31,9999-01-01
13238,Ebru,Foote,1998-10-10,9999-01-01
13238,Ebru,Foote,1993-10-10,1998-10-10
13240,King,Pileggi,1994-03-10,2001-03-10
13240,King,Pileggi,2001-03-10,9999-01-01
13243,Fay,Huxford,1999-09-18,1999-11-11
13250,Zeydy,Schusler,1988-10-28,1993-10-28
13250,Zeydy,Schusler,1993-10-28,1998-10-27
13250,Zeydy,Schusler,1998-10-27,9999-01-01
13272,Arun,Jiang,1985-03-10,9999-01-01
13276,Yechiam,Seuren,1991-03-09,9999-01-01
13276,Yechiam,Seuren,1986-03-09,1991-03-09
13288,Muneo,Broomell,1995-04-14,9999-01-01
13288,Muneo,Broomell,1987-04-14,1995-04-14
13291,Georg,Stamatiou,1986-10-30,1993-10-30
13291,Georg,Stamatiou,1993-10-30,9999-01-01
13299,Guiseppe,Butner,1997-03-08,1998-09-13
13302,Mack,Alencar,1990-09-26,1997-09-26
13302,Mack,Alencar,1997-09-26,9999-01-01
13305,Bikash,Herath,1994-07-17,1995-01-19
13305,Bikash,Herath,1985-07-17,1994-07-17
13315,Sakthirel,Stroustrup,1991-06-02,1999-06-02
13315,Sakthirel,Stroustrup,1999-06-02,9999-01-01
13332,Nidapan,Pearson,1987-09-24,1992-09-23
13332,Nidapan,Pearson,1992-09-23,1997-09-23
13332,Nidapan,Pearson,1997-09-23,9999-01-01
13333,Yoshinari,Hennebert,1988-03-23,1996-03-23
13333,Yoshinari,Hennebert,1996-03-23,9999-01-01
13341,Bodh,Doering,1992-03-10,9999-01-01
13341,Bodh,Doering,1986-03-11,1992-03-10
13343,Heon,Usery,1995-07-30,9999-01-01
13343,Heon,Usery,1988-07-29,1995-07-30
13368,Kiyokazu,Klassen,1997-09-30,9999-01-01
13371,Nakhoon,Riexinger,1991-12-13,9999-01-01
13373,Juichirou,Naumovich,2000-08-23,9999-01-01
13373,Juichirou,Naumovich,1991-08-24,2000-08-23
13385,Claudi,Buchter,1986-06-10,9999-01-01
13386,Khosrow,Sgarro,1986-02-23,9999-01-01
13389,Divine,Cmelik,1988-03-23,9999-01-01
13392,Fumitake,Beidas,1993-08-26,9999-01-01
13392,Fumitake,Beidas,1988-08-26,1993-08-26
13396,Chuanyi,Aumann,1994-03-29,9999-01-01
13402,Augustine,Dulli,1999-09-12,9999-01-01
13405,Randy,Baba,1990-05-10,9999-01-01
13407,Gio,Chenoweth,1992-10-03,2001-10-03
13407,Gio,Chenoweth,2001-10-03,9999-01-01
13408,Sreekrishna,Lagarias,1995-07-25,2000-07-24
13408,Sreekrishna,Lagarias,2000-07-24,9999-01-01
13415,Nathalie,Speer,1991-04-25,9999-01-01
13422,Vishwani,Gerlach,1988-01-17,1995-01-17
13422,Vishwani,Gerlach,1995-01-17,9999-01-01
13442,Giordano,Miake,1994-06-16,9999-01-01
13442,Giordano,Miake,1987-06-16,1994-06-16
13443,Mayuko,Puppo,1990-12-26,1996-12-25
13443,Mayuko,Puppo,1996-12-25,9999-01-01
13445,Renee,Dehkordi,1996-11-29,9999-01-01
13451,Gretta,Weiland,1995-08-23,9999-01-01
13451,Gretta,Weiland,1986-08-23,1995-08-23
13457,Shooichi,Parfitt,1986-01-18,1991-01-18
13457,Shooichi,Parfitt,1991-01-18,9999-01-01
13458,Feipei,Nivat,1989-03-02,1995-03-02
13458,Feipei,Nivat,1995-03-02,9999-01-01
13463,Theron,Berstel,1988-01-26,1993-01-25
13463,Theron,Berstel,1993-01-25,9999-01-01
13465,Sasan,Rehfuss,1999-03-12,9999-01-01
13493,Uinam,Jullig,1987-09-07,1992-09-06
13493,Uinam,Jullig,1992-09-06,9999-01-01
13504,Parto,Mandell,1986-12-21,1994-12-21
13504,Parto,Mandell,1994-12-21,9999-01-01
13521,Jaewoo,Tasistro,1988-12-16,1991-02-18
13524,Chaoyi,Porotnikoff,2000-10-27,9999-01-01
13524,Chaoyi,Porotnikoff,1995-10-28,2000-10-27
13535,Arunas,Schlenzig,1986-05-19,1993-05-19
13535,Arunas,Schlenzig,1993-05-19,2000-05-19
13535,Arunas,Schlenzig,2000-05-19,9999-01-01
13546,Aimee,Brookner,1988-10-26,1997-10-26
13546,Aimee,Brookner,1997-10-26,9999-01-01
13549,Matk,Koprowski,1997-06-18,9999-01-01
13552,Ingmar,Capobianchi,1993-03-23,9999-01-01
13552,Ingmar,Capobianchi,1985-03-23,1993-03-23
13560,Sibyl,Jeong,1986-07-28,1994-07-28
13560,Sibyl,Jeong,1994-07-28,1998-03-12
13576,Jungsoon,Engberts,2001-08-29,9999-01-01
13576,Jungsoon,Engberts,1992-08-29,2001-08-29
13578,Tadahiko,Christianini,1994-05-22,1997-04-13
13605,Dmitry,Encarnacion,1991-09-29,9999-01-01
13605,Dmitry,Encarnacion,1985-09-29,1991-09-29
13621,Fei,Haddadi,1987-02-09,1995-02-09
13621,Fei,Haddadi,1995-02-09,9999-01-01
13624,Zhigen,Yurek,1996-05-11,9999-01-01
13624,Zhigen,Yurek,1987-05-12,1996-05-11
13629,Dzung,Trelles,1987-01-03,1994-01-03
13629,Dzung,Trelles,1994-01-03,9999-01-01
13648,Zejun,Lamba,1985-11-16,9999-01-01
13651,Stamatina,Plesums,1987-09-02,1990-03-31
13653,Kristen,Iivonen,2000-01-17,9999-01-01
13653,Kristen,Iivonen,1991-01-17,2000-01-17
13670,Moti,Takanami,1988-06-30,9999-01-01
13680,Denny,Speer,1996-02-05,9999-01-01
13684,Elvia,Christ,1985-02-06,2002-03-30
13685,Weicheng,Hockney,1991-11-29,1999-11-29
13685,Weicheng,Hockney,1999-11-29,9999-01-01
13697,Shuichi,Weedon,1985-06-20,9999-01-01
13698,Domenico,Mitchem,1991-03-19,1997-04-20
13704,Vishu,Kumaresan,1987-10-01,1995-10-01
13704,Vishu,Kumaresan,1995-10-01,9999-01-01
13721,Sugwoo,Delgrossi,2001-09-20,9999-01-01
13721,Sugwoo,Delgrossi,1995-09-21,2001-09-20
13727,Vitali,Merey,1999-10-07,9999-01-01
13738,Bangqing,Mitchem,1998-06-30,9999-01-01
13747,Masaru,Capobianchi,1987-03-06,1987-12-10
13766,Tremaine,Heemskerk,1986-08-18,9999-01-01
13768,Sedat,Lovengreen,1986-11-19,1990-09-18
13769,Yakichi,Trogemann,1988-10-18,9999-01-01
13775,Arve,Maierhofer,1994-10-21,9999-01-01
13775,Arve,Maierhofer,1987-10-21,1994-10-21
13786,Takushi,Berendt,1995-05-19,9999-01-01
13786,Takushi,Berendt,1989-05-19,1995-05-19
13787,Xiaobin,Sinicrope,1990-10-30,1996-10-29
13787,Xiaobin,Sinicrope,1996-10-29,9999-01-01
13788,Takahira,Furedi,1997-04-03,1997-04-12
13792,Valery,Sury,1991-07-27,9999-01-01
13792,Valery,Sury,1985-07-27,1991-07-27
13795,Mayuri,Gewali,1986-08-04,1988-03-13
13796,Paloma,Thorelli,1996-01-01,9999-01-01
13801,Shih,Mayerwieser,1999-05-26,1999-06-25
13809,Kiyotoshi,Basagni,1991-01-12,9999-01-01
13809,Kiyotoshi,Basagni,1986-01-12,1991-01-12
13815,Guadalupe,Plotkin,1985-09-09,1993-09-09
13815,Guadalupe,Plotkin,1993-09-09,9999-01-01
13825,Arlette,Pell,1986-08-02,9999-01-01
13841,Christophe,Spinelli,1992-02-01,9999-01-01
13842,Juichirou,Cichocki,2000-04-20,9999-01-01
13842,Juichirou,Cichocki,1991-04-21,2000-04-20
13846,Guiseppe,Welham,1985-03-20,9999-01-01
13853,Mingsen,Roohalamini,1991-03-25,9999-01-01
13859,Anoosh,Fujisawa,1987-08-23,1992-08-22
13859,Anoosh,Fujisawa,1992-08-22,9999-01-01
13883,Kwangyoen,Barreiro,1988-02-23,1991-08-26
13884,Kensei,Swift,1998-12-21,9999-01-01
13894,Ult,Schonegge,1987-11-28,1995-11-28
13894,Ult,Schonegge,1995-11-28,9999-01-01
13904,Youngkon,Cairo,1987-09-03,9999-01-01
13914,Serge,Albarhamtoshy,1985-08-07,1989-01-15
13916,Vidya,Wynblatt,1995-06-06,2002-01-12
13916,Vidya,Wynblatt,1986-06-06,1995-06-06
13930,Sukumar,Chartres,1992-11-26,2000-04-20
13930,Sukumar,Chartres,1985-11-26,1992-11-26
13934,Shiv,Bratsberg,1990-04-05,9999-01-01
13942,Elzbieta,Esteva,1997-10-13,9999-01-01
13951,Mooi,Genther,1990-12-28,9999-01-01
13951,Mooi,Genther,1985-12-28,1990-12-28
13960,Nechama,Hettesheimer,1996-04-06,9999-01-01
13962,Maris,Ghelli,1994-10-26,9999-01-01
13966,Boguslaw,Cooman,1990-12-26,9999-01-01
13969,Jianwen,Chandrasekhar,1985-05-29,9999-01-01
13979,Turgut,Highland,1986-06-08,1995-06-08
13979,Turgut,Highland,1995-06-08,1997-12-26
13986,Geraldo,Ramsey,1985-12-03,1989-01-19
13990,Deborah,Schapiro,1988-06-10,1996-06-10
13990,Deborah,Schapiro,1996-06-10,9999-01-01
13992,Ulises,Kenevan,1994-07-27,9999-01-01
13992,Ulises,Kenevan,1988-07-27,1994-07-27
13999,Florian,Crouzet,2000-02-25,9999-01-01
13999,Florian,Crouzet,1995-02-25,2000-02-25
14005,Vojin,Stellhorn,1985-05-10,9999-01-01
14015,Manibrata,Picaronny,1997-08-15,9999-01-01
14034,Aloys,Seghrouchni,1991-08-26,9999-01-01
14034,Aloys,Seghrouchni,1985-08-26,1991-08-26
14041,Shan,DeMori,1995-12-22,9999-01-01
14041,Shan,DeMori,1987-12-22,1995-12-22
14045,Ymte,Alpin,1993-12-28,1997-08-12
14067,Godehard,Trachtenberg,1994-02-14,2000-02-14
14067,Godehard,Trachtenberg,2000-02-14,9999-01-01
14088,Mori,Leslie,1994-11-10,9999-01-01
14088,Mori,Leslie,1987-11-10,1994-11-10
14102,Feixiong,Jording,1989-04-03,1991-02-21
14107,Xiahua,Rindone,1999-12-15,9999-01-01
14107,Xiahua,Rindone,1991-12-15,1999-12-15
14111,Leszek,Cummings,1999-09-26,9999-01-01
14111,Leszek,Cummings,1992-09-25,1999-09-26
14113,Along,Herber,1985-11-17,1988-01-24
14118,Kasturi,Anido,1985-04-06,9999-01-01
14139,Sachin,Conry,1995-01-07,1996-12-26
14167,Adas,Hertweck,1985-12-01,1994-12-01
14167,Adas,Hertweck,1994-12-01,9999-01-01
14191,Jiann,Luby,1987-01-16,1993-01-15
14191,Jiann,Luby,1993-01-15,9999-01-01
14197,Adin,Chachaty,1993-01-20,2000-12-24
14197,Adin,Chachaty,1987-01-21,1993-01-20
14209,Masanao,Kusakabe,1988-04-06,9999-01-01
14220,Tomofumi,Pargas,1987-12-02,9999-01-01
14224,Guther,Conta,1986-01-30,1986-10-23
14232,Masali,Bojadziev,1994-09-10,1999-09-10
14232,Masali,Bojadziev,1999-09-10,9999-01-01
14236,Xuedong,Angiulli,1988-11-07,9999-01-01
14237,Abdulla,Gerlach,1986-06-13,1994-06-13
14237,Abdulla,Gerlach,1994-06-13,9999-01-01
14242,Sudhanshu,Benaini,1992-06-27,9999-01-01
14242,Sudhanshu,Benaini,1985-06-27,1992-06-27
14254,Chikara,Narahara,1994-09-23,1996-11-14
14257,Kwok,Massonet,1998-02-04,9999-01-01
14275,Tristan,Aseltine,1999-06-30,2000-11-17
14287,Masali,Highland,1998-06-04,1999-11-10
14287,Masali,Highland,1992-06-04,1998-06-04
14289,Paraskevi,Gist,1999-03-16,2001-05-09
14290,Miyeon,Olivero,1992-03-29,9999-01-01
14292,Susanna,Vigier,1997-02-18,9999-01-01
14292,Susanna,Vigier,1988-02-19,1997-02-18
14293,Qunsheng,Middleton,1985-05-09,1990-09-12
14298,Chriss,Granlund,1996-01-07,2001-01-06
14298,Chriss,Granlund,2001-01-06,9999-01-01
14310,Marlo,Leuchs,1987-02-23,9999-01-01
14320,Sreenivas,Schaar,1986-06-30,1992-06-29
14320,Sreenivas,Schaar,1992-06-29,9999-01-01
14322,Shem,Kakkad,1999-11-19,9999-01-01
14323,Golgen,Leslie,1997-08-05,9999-01-01
14340,Vitaly,Wixon,1986-12-19,1995-12-19
14340,Vitaly,Wixon,1995-12-19,9999-01-01
14344,Otilia,Buescher,1988-12-16,9999-01-01
14345,Barry,Ramsey,1985-04-06,1990-07-15
14354,Mong,Bojadziev,1990-08-28,9999-01-01
14354,Mong,Bojadziev,1985-08-28,1990-08-28
14360,Janche,Erbe,1997-08-01,9999-01-01
14372,Saniya,Srimani,1999-12-26,9999-01-01
14380,Shigeu,Heemskerk,1994-01-29,1997-01-20
14380,Shigeu,Heemskerk,1988-01-30,1994-01-29
14384,Tomofumi,Holburn,1988-02-13,9999-01-01
14422,Toshimo,Gadepally,1985-10-20,1990-10-20
14422,Toshimo,Gadepally,1990-10-20,9999-01-01
14434,Elvis,Maginnis,1989-09-21,9999-01-01
14439,Raimond,Woycyznski,1986-11-01,1994-11-01
14439,Raimond,Woycyznski,1994-11-01,9999-01-01
14441,Divine,Manders,1987-03-09,1990-05-25
14460,Yagil,Lueh,1988-01-23,1995-01-23
14460,Yagil,Lueh,1995-01-23,9999-01-01
14478,Munehiro,Boissier,1992-06-28,9999-01-01
14481,Moti,Lammel,1987-08-25,1993-08-24
14481,Moti,Lammel,1993-08-24,9999-01-01
14483,Supot,Marrevee,1986-01-30,9999-01-01
14486,Indrajit,Birdsall,1994-08-12,1999-08-12
14486,Indrajit,Birdsall,1999-08-12,9999-01-01
14498,Xiong,Selenyi,1994-10-17,9999-01-01
14498,Xiong,Selenyi,1988-10-17,1994-10-17
14501,Taizo,Kroft,1991-11-20,9999-01-01
14509,Danil,Aloia,2001-12-16,9999-01-01
14509,Danil,Aloia,1995-12-17,2001-12-16
14513,Samphel,Barreiro,1985-07-28,9999-01-01
14514,Fay,Denny,1988-08-17,1997-03-14
14515,Kazuhisa,Versino,1991-02-19,1996-02-19
14515,Kazuhisa,Versino,1996-02-19,9999-01-01
14516,Kristian,Underwood,1989-04-08,9999-01-01
14518,Patricia,Peir,1996-02-18,9999-01-01
14522,Chuanyi,Ranta,1990-01-14,9999-01-01
14533,Kensei,Borovoy,1998-04-18,1999-11-24
14537,Babette,Engelmann,1989-03-17,1994-03-17
14537,Babette,Engelmann,1994-03-17,9999-01-01
14539,Ashish,Danlos,1998-12-17,1998-12-17
14552,Ibibia,Snyers,1994-06-13,1999-06-13
14552,Ibibia,Snyers,1999-06-13,9999-01-01
14556,Fatemeh,Zultner,1986-12-26,1994-12-26
14556,Fatemeh,Zultner,1994-12-26,9999-01-01
14560,Elrique,Driscoll,1985-05-21,1993-05-21
14560,Elrique,Driscoll,1993-05-21,9999-01-01
14581,Gao,Condotta,1988-06-28,1996-06-28
14581,Gao,Condotta,1996-06-28,9999-01-01
14582,Kiyokazu,Morrin,1999-04-08,9999-01-01
14600,Jayson,Cairo,1988-10-24,9999-01-01
14603,Lech,Marquardt,1986-01-19,1993-01-19
14603,Lech,Marquardt,1993-01-19,9999-01-01
14607,Suzette,Selvestrel,1994-06-26,9999-01-01
14620,Jianhua,Erev,1988-08-04,1993-08-04
14620,Jianhua,Erev,1993-08-04,9999-01-01
14621,Souichi,Wixon,1992-01-20,9999-01-01
14621,Souichi,Wixon,1987-01-20,1992-01-20
14632,Gudjon,McClurg,1987-08-01,1994-08-01
14632,Gudjon,McClurg,1994-08-01,2001-08-01
14632,Gudjon,McClurg,2001-08-01,9999-01-01
14639,Arvind,Hempstead,1994-11-08,9999-01-01
14639,Arvind,Hempstead,1987-11-08,1994-11-08
14640,Toshimori,Kornatzky,1992-05-20,1998-05-20
14640,Toshimori,Kornatzky,1998-05-20,9999-01-01
14642,Florian,Kuhnemann,1987-06-05,1996-06-04
14642,Florian,Kuhnemann,1996-06-04,9999-01-01
14645,Laurentiu,Glinert,1987-05-01,1995-05-01
14645,Laurentiu,Glinert,1995-05-01,9999-01-01
14648,IEEE,Lorys,1994-11-16,9999-01-01
14648,IEEE,Lorys,1986-11-16,1994-11-16
14655,Jingling,Segond,1995-06-03,2002-04-09
14655,Jingling,Segond,1987-06-03,1995-06-03
14659,Sashi,Adachi,1985-03-16,1990-03-16
14659,Sashi,Adachi,1990-03-16,9999-01-01
14675,Teunis,Angel,1988-09-25,9999-01-01
14677,Herbert,Sifakis,1987-02-12,9999-01-01
14683,Alois,Basart,1986-12-02,1994-12-02
14683,Alois,Basart,1994-12-02,9999-01-01
14690,Yechezkel,Bellone,1986-02-25,1994-02-25
14690,Yechezkel,Bellone,1994-02-25,9999-01-01
14693,Brewster,Stranks,1992-05-04,9999-01-01
14693,Brewster,Stranks,1986-05-05,1992-05-04
14710,Mahmut,Hainaut,1988-09-18,9999-01-01
14713,Terresa,Ballarin,1987-10-11,1999-06-02
14722,Sachin,Jakobus,1991-07-06,1999-05-04
14723,Constantino,Assaf,2002-06-01,9999-01-01
14723,Constantino,Assaf,1993-06-01,2002-06-01
14724,Aron,Lemarechal,1993-09-10,9999-01-01
14724,Aron,Lemarechal,1986-09-10,1993-09-10
14774,Gio,Sigstam,1998-07-19,2000-08-12
14780,Marlo,Bruckman,1986-09-19,9999-01-01
14785,Zhonghua,Kaiser,1988-06-23,9999-01-01
14793,Stein,Uchoa,1998-01-18,9999-01-01
14814,Odysseas,Nishimukai,1996-10-26,9999-01-01
14814,Odysseas,Nishimukai,1987-10-27,1996-10-26
14817,Gaurav,Masaki,1992-12-02,1997-12-02
14817,Gaurav,Masaki,1997-12-02,9999-01-01
14821,Oguz,Kilgore,1997-05-25,9999-01-01
14839,Changho,Cronin,1990-04-24,1998-04-24
14839,Changho,Cronin,1998-04-24,9999-01-01
14846,Magy,Joslin,1989-05-02,1997-05-02
